COD INEP;Escola;COD Municipio;Cidade;COD UF;UF;Alunos na região urbana;Alunos na região rural;Total de alunos que não reside em localização diferenciada;Total de alunos residente em área remanescente de quilombo;Total de alunos residente em área indígena;Total de alunos residente em área de assentamento;Total de alunos que não utilizam transporte escolar público;Total de alunos que utilizam transporte escolar público;Total de alunos que não utilizam Tração Animal;Total de alunos que utilizam Tração Animal
29422833;EDUCANDARIO YTALO MIRANDA;2933307;Vitória da Conquista;29;BA;191,0;4,0;17,0;;;;195,0;;;
29402610;ESCOLA MUNICIPAL PROFESSORA EDIVANDA MARIA TEIXEIRA;2933307;Vitória da Conquista;29;BA;537,0;2,0;1,0;;;;539,0;;;
29470153;COLEGIO SENECA;2933307;Vitória da Conquista;29;BA;98,0;2,0;3,0;;;;100,0;;;
29361141;ESCOLA MUNICIPAL FAZENDA BRAGA;2933307;Vitória da Conquista;29;BA;;15,0;;;;;15,0;;;
29278090;EE - COLEGIO ESTADUAL DOUTOR ORLANDO LEITE;2933307;Vitória da Conquista;29;BA;153,0;2,0;;;;;155,0;;;
29279240;ESCOLA MONTEIRO LOBATO;2933307;Vitória da Conquista;29;BA;1032,0;15,0;277,0;;;1,0;1047,0;;;
29278627;ESCOLA MUNICIPAL JOHN KENNEDY;2933307;Vitória da Conquista;29;BA;;75,0;;;;;75,0;;;
29997739;ESCOLA PASSO A PASSO;2933307;Vitória da Conquista;29;BA;262,0;3,0;27,0;;;;265,0;;;
29280915;ESCOLA MUNICIPAL PLINIO DE LIMA;2933307;Vitória da Conquista;29;BA;;6,0;;;;;6,0;;;
29608600;CENTRO EDUCACIONAL ADVENTISTA CONQUISTENSE;2933307;Vitória da Conquista;29;BA;429,0;6,0;45,0;;;;435,0;;;
29458730;EDUCANDARIO DA ALEGRIA;2933307;Vitória da Conquista;29;BA;27,0;;;;;;27,0;;;
29278775;ESCOLA MUNICIPAL PERICLES GUSMAO REGIS;2933307;Vitória da Conquista;29;BA;124,0;;1,0;;;;124,0;;;
29398070;ESCOLA SESC VITORIA DA CONQUISTA;2933307;Vitória da Conquista;29;BA;355,0;;2,0;;;;355,0;;;
29402870;INSTITUTO EDUCACIONAL CAMINHO DO SABER;2933307;Vitória da Conquista;29;BA;74,0;2,0;2,0;;;;76,0;;;
29279550;ESCOLA MUNICIPAL ORLANDO SPINOLA;2933307;Vitória da Conquista;29;BA;5,0;64,0;;;;68,0;69,0;;;
29333830;ESCOLA MUNICIPAL AUGUSTO ALVES MOREIRA;2933307;Vitória da Conquista;29;BA;;19,0;;;;;19,0;;;
29422841;PAI SERAFIM;2933307;Vitória da Conquista;29;BA;135,0;2,0;3,0;;;;137,0;;;
29278368;ESCOLA MUNICIPAL CLEMENTE JOSE DOS SANTOS;2933307;Vitória da Conquista;29;BA;1,0;17,0;1,0;;;;18,0;;;
29279291;ESCOLA MUNICIPAL PROFESSORA IZA MEDEIROS;2933307;Vitória da Conquista;29;BA;408,0;4,0;;;;;412,0;;;
29334292;NOVA ESCOLA;2933307;Vitória da Conquista;29;BA;515,0;;492,0;;;;515,0;;;
29334551;COLEGIO INTERATIVO COEDUC;2933307;Vitória da Conquista;29;BA;121,0;;4,0;;;;121,0;;;
29278350;ESCOLA MUNICIPAL CLAUDIO MANUEL DA COSTA;2933307;Vitória da Conquista;29;BA;340,0;2,0;;;;;342,0;;;
29474485;ESCOLA MUNICIPAL TENENTE CORONEL MANOEL JOAQUIM PINTO PACA;2933307;Vitória da Conquista;29;BA;134,0;;;;;;134,0;;;
29279968;ESCOLA MUNICIPAL PROFESSORA MARIA DA CONCEICAO MEIRA BARROS;2933307;Vitória da Conquista;29;BA;492,0;15,0;;;;;507,0;;;
29277825;COLEGIO PAULO VI;2933307;Vitória da Conquista;29;BA;424,0;2,0;;;;;426,0;;;
29689627;EDUCANDARIO JARDIM ENCANTADO;2933307;Vitória da Conquista;29;BA;175,0;;1,0;;;;175,0;;;
29279321;ESCOLA MUNDO INFANTIL;2933307;Vitória da Conquista;29;BA;22,0;;1,0;;;;22,0;;;
29277663;CENTRO EDUCACIONAL POLLYANA;2933307;Vitória da Conquista;29;BA;25,0;2,0;2,0;;;;27,0;;;
29279925;INSTITUTO EDUCACIONAL BETESDA;2933307;Vitória da Conquista;29;BA;135,0;;3,0;;;;135,0;;;
29280338;ESCOLA MUNICIPAL SAO VICENTE DE PAULO;2933307;Vitória da Conquista;29;BA;;18,0;;;;;18,0;;;
29279429;ESCOLA MUNICIPAL MAE VITORIA DE PETU;2933307;Vitória da Conquista;29;BA;439,0;1,0;;;;;440,0;;;
29280192;ESCOLA MUNICIPAL BELMIRO BRAGA;2933307;Vitória da Conquista;29;BA;;30,0;;;;;30,0;;;
29446210;ESCOLA MUNICIPAL LIONS CLUBE;2933307;Vitória da Conquista;29;BA;430,0;1,0;;;;;431,0;;;
29361761;ESCOLA MUNICIPAL ANISIO TEIXEIRA;2933307;Vitória da Conquista;29;BA;815,0;15,0;2,0;;;;830,0;;;
29278201;INSTITUTO DE EDUCACAO MARIA SALOME;2933307;Vitória da Conquista;29;BA;437,0;1,0;;;;;438,0;;;
29382769;CENTRO EDUCACIONAL CELIA RIBEIRO;2933307;Vitória da Conquista;29;BA;171,0;7,0;4,0;;;;178,0;;;
29534208;COLEGIO OMEGA;2933307;Vitória da Conquista;29;BA;100,0;4,0;5,0;;;;104,0;;;
29279283;ESCOLA MUNICIPAL PROFESSORA ANA GOMES SANTIAGO;2933307;Vitória da Conquista;29;BA;17,0;4,0;;;;;21,0;;;
29657636;EDUCANDARIO IDEAL;2933307;Vitória da Conquista;29;BA;145,0;;6,0;;;;145,0;;;
29397570;ESCOLA PROGRESSO DA CRIANCA;2933307;Vitória da Conquista;29;BA;10,0;2,0;1,0;;;;12,0;;;
29278872;ESCOLA MUNICIPAL UNIAO;2933307;Vitória da Conquista;29;BA;3,0;12,0;;;;;15,0;;;
29998778;EDUCANDARIO CHAVE DO SABER;2933307;Vitória da Conquista;29;BA;170,0;;117,0;;;;170,0;;;
29280540;ESCOLA MUNICIPAL MANOEL MARTINS FERREIRA;2933307;Vitória da Conquista;29;BA;1,0;56,0;;;;;57,0;;;
29277850;ESCOLA MUNICIPAL BATISTA TIA ZEFA;2933307;Vitória da Conquista;29;BA;268,0;5,0;;;;;273,0;;;
29358230;COLEGIO MONTE TABOR DO INSTITUTO DE EDUCACAO DAS MEDIANEIRAS DA PAZ;2933307;Vitória da Conquista;29;BA;338,0;3,0;20,0;;;;341,0;;;
29277752;EE - COLEGIO POLIVALENTE DE VITORIA DA CONQUISTA;2933307;Vitória da Conquista;29;BA;380,0;4,0;;;;;384,0;;;
29458382;COLEGIO DINAMICO;2933307;Vitória da Conquista;29;BA;225,0;5,0;4,0;;;;230,0;;;
29280028;ESCOLA MUNICIPAL JOSE MAXIMILIANO FERNANDES;2933307;Vitória da Conquista;29;BA;;23,0;;;;;23,0;;;
29457033;INSTITUTO OBJETIVO DE EDUCACAO;2933307;Vitória da Conquista;29;BA;343,0;4,0;225,0;;;;347,0;;;
29279836;EE - COLEGIO ESTADUAL FERNANDO SPINOLA;2933307;Vitória da Conquista;29;BA;568,0;5,0;3,0;;;;573,0;;;
29279780;ESCOLA MUNICIPALIZADA ALAOR COUTINHO;2933307;Vitória da Conquista;29;BA;569,0;20,0;3,0;;;;589,0;;;
29279275;ESCOLA MUNICIPAL IARA CAIRO DE AZEVEDO;2933307;Vitória da Conquista;29;BA;48,0;;;;;;48,0;;;
29396107;ESCOLA CANTINHO FELIZ;2933307;Vitória da Conquista;29;BA;45,0;1,0;;;;;46,0;;;
29278678;ESCOLA MUNICIPAL JOSE LOPES VIANA;2933307;Vitória da Conquista;29;BA;325,0;2,0;;;;;327,0;;;
29279879;EE - ESCOLA ESTADUAL SAO JOAO BATISTA;2933307;Vitória da Conquista;29;BA;225,0;2,0;;;;;227,0;;;
29280168;ESCOLA MUNICIPAL CASIMIRO DE ABREU;2933307;Vitória da Conquista;29;BA;1,0;39,0;;;;;40,0;;;
29279267;ESCOLA MUNICIPAL JUIZ DOUTOR GILDASIO PEREIRA CASTRO;2933307;Vitória da Conquista;29;BA;454,0;2,0;;;;;456,0;;;
29413567;ESCOLA MUNICIPAL FREI SERAFIM DO AMPARO;2933307;Vitória da Conquista;29;BA;1257,0;10,0;2,0;;;;1267,0;;;
29277744;COL NOSSA SRA DE FATIMA;2933307;Vitória da Conquista;29;BA;1312,0;6,0;136,0;;;;1318,0;;;
29278058;INSTITUTO EDUCACIONAL BRASIL;2933307;Vitória da Conquista;29;BA;225,0;1,0;;;;;226,0;;;
29457025;ESCOLA FIGUEIREDO GOMES;2933307;Vitória da Conquista;29;BA;120,0;;25,0;;;;120,0;;;
29402770;ESCOLA CANTINHO DA INFANCIA;2933307;Vitória da Conquista;29;BA;78,0;1,0;1,0;;;;79,0;;;
29277680;EE - CENTRO INTEGRADO DE EDUCACAO LUIZ NAVARRO DE BRITO;2933307;Vitória da Conquista;29;BA;417,0;5,0;1,0;;;;422,0;;;
29278902;ESCOLA MUNICIPAL NOSSA SENHORA APARECIDA;2933307;Vitória da Conquista;29;BA;143,0;6,0;1,0;;;;149,0;;;
29279640;EE - COLEGIO ESTADUAL RAFAEL SPINOLA NETO - TEMPO INTEGRAL;2933307;Vitória da Conquista;29;BA;58,0;1,0;;;;;59,0;;;
29449413;CENTRO EDUCACIONAL FUTURO FELIZ;2933307;Vitória da Conquista;29;BA;83,0;1,0;;;;;84,0;;;
29279143;ESCOLA MUNICIPAL ZICA PEDRAL;2933307;Vitória da Conquista;29;BA;202,0;;;;;;202,0;;;
29278333;ESCOLA MUNICIPAL CASSIANO DOS SANTOS SILVA;2933307;Vitória da Conquista;29;BA;;10,0;;;;10,0;10,0;;;
29280591;ESCOLA MUNICIPAL VITORIA MOREIRA DOS SANTOS;2933307;Vitória da Conquista;29;BA;;25,0;;;;;25,0;;;
29279577;ESCOLA PADRE CICERO;2933307;Vitória da Conquista;29;BA;252,0;5,0;10,0;;;;257,0;;;
29277590;CENTRO COMUNITARIO MUNICIPAL BIBIANA FERREIRA PORTO;2933307;Vitória da Conquista;29;BA;;22,0;;;;;22,0;;;
29278910;EPGVS - EDUCANDARIO PADRE GILBERTO VAZ SAMPAIO;2933307;Vitória da Conquista;29;BA;604,0;;469,0;;;;604,0;;;
29382505;ESCOLA TURMA DA MONICA;2933307;Vitória da Conquista;29;BA;8,0;;3,0;;;;8,0;;;
29277671;CENTRO EDUCACIONAL SAO TOMAS DE AQUINO;2933307;Vitória da Conquista;29;BA;82,0;;7,0;;;;82,0;;;
29361273;ESCOLA MUNICIPAL FAZENDA JERIBA;2933307;Vitória da Conquista;29;BA;;14,0;;;;;14,0;;;
29449421;ESCOLA SEMPRE UNIDOS;2933307;Vitória da Conquista;29;BA;66,0;2,0;;;;;68,0;;;
29280885;ESCOLA MUNICIPAL MIGUELZINHO GONCALVES;2933307;Vitória da Conquista;29;BA;1,0;24,0;;;;;25,0;;;
29433584;ESCOLA MUNICIPAL HONORIO FRANCISCO PEREIRA;2933307;Vitória da Conquista;29;BA;;9,0;;;;;9,0;;;
29278252;ESCOLA MUNICIPAL ANTONIA CAVALCANTI E SILVA;2933307;Vitória da Conquista;29;BA;240,0;1,0;;;;;241,0;;;
29279178;EE - COLEGIO ESTADUAL ADELMARIO PINHEIRO;2933307;Vitória da Conquista;29;BA;230,0;2,0;;;;;232,0;;;
29279364;ESCOLA MUNICIPAL BEM QUERER;2933307;Vitória da Conquista;29;BA;260,0;67,0;;;;;327,0;;;
29277817;EE - COLEGIO ESTADUAL VILAS BOAS MOREIRA;2933307;Vitória da Conquista;29;BA;536,0;5,0;;;;;541,0;;;
29278562;ESCOLA MUNICIPAL GUIMARAES PASSOS;2933307;Vitória da Conquista;29;BA;229,0;;;;;;229,0;;;
29279534;ESCOLA MUNICIPAL SAO CRISTOVAO;2933307;Vitória da Conquista;29;BA;234,0;1,0;4,0;;;;235,0;;;
29280940;ESCOLA MUNICIPAL RAUL POMPEIA;2933307;Vitória da Conquista;29;BA;;69,0;;;;;69,0;;;
29277787;COLEGIO DA POLICIA MILITAR - CPM ERALDO TINOCO;2933307;Vitória da Conquista;29;BA;538,0;12,0;1,0;;;;550,0;;;
29280281;ESCOLA MUNICIPAL NOSSA SENHORA DAS GRACAS;2933307;Vitória da Conquista;29;BA;;22,0;;;;;22,0;;;
29280397;ESCOLA MUNICIPAL LARANJEIRAS;2933307;Vitória da Conquista;29;BA;;25,0;;;;25,0;25,0;;;
29396204;INSTITUTO DE EDUCACAO RUI BARBOSA;2933307;Vitória da Conquista;29;BA;422,0;3,0;6,0;;;;425,0;;;
29279720;CENTRO EDUCACIONAL ALFA E OMEGA LTDA;2933307;Vitória da Conquista;29;BA;206,0;1,0;;;;;207,0;;;
29542618;COLEGIO OFICINA DE VITORIA DA CONQUISTA;2933307;Vitória da Conquista;29;BA;316,0;;300,0;;;;316,0;;;
29278821;ESCOLA MUNICIPAL SANTA RITA DE CASSIA;2933307;Vitória da Conquista;29;BA;5,0;65,0;;;;;70,0;;;
29280311;ESCOLA MUNICIPAL RANCHO ALEGRE;2933307;Vitória da Conquista;29;BA;2,0;19,0;;;;;21,0;;;
29278180;ESCOLA MUNICIPAL MARIA ROGACIANA DA SILVA;2933307;Vitória da Conquista;29;BA;466,0;7,0;;;;;473,0;;;
29457050;INSTITUTO EDUCACIONAL MONTE SINAI;2933307;Vitória da Conquista;29;BA;71,0;1,0;;;;;72,0;;;
29279372;ESCOLA MUNICIPAL DOUTOR RAIMUNDO BAHIA DA NOVA;2933307;Vitória da Conquista;29;BA;274,0;;;;;;274,0;;;
29278880;ESCOLA MUNICIPAL PADRE AGUIAR;2933307;Vitória da Conquista;29;BA;310,0;2,0;;;;;312,0;;;
29281180;ESCOLA MUNICIPAL OVIDIO SANTOS LEMOS;2933307;Vitória da Conquista;29;BA;1,0;60,0;;;;60,0;61,0;;;
29280630;ESCOLA MUNICIPAL MIGUEL CANDIDO GONCALVES;2933307;Vitória da Conquista;29;BA;;79,0;;;;;79,0;;;
29358426;COLEGIO CANDIDO PORTINARI;2933307;Vitória da Conquista;29;BA;202,0;;143,0;;;;202,0;;;
29333946;ESCOLA MUNICIPAL LIRIO DOS VALES;2933307;Vitória da Conquista;29;BA;;51,0;;;;51,0;51,0;;;
29358710;COLEGIO PARTICULAR OPCAO DE ENSINO;2933307;Vitória da Conquista;29;BA;134,0;;104,0;;;;134,0;;;
29280419;ESCOLA MUNICIPAL JOAQUIM FROES;2933307;Vitória da Conquista;29;BA;;18,0;;;;;18,0;;;
29278139;ESCOLA MUNICIPALIZADA CARLOS SANTANA;2933307;Vitória da Conquista;29;BA;786,0;17,0;8,0;;;;803,0;;;
29532604;COLEGIO OPCAO;2933307;Vitória da Conquista;29;BA;126,0;;102,0;;;;126,0;;;
29278066;ESC COMUNIDADE INFANTIL;2933307;Vitória da Conquista;29;BA;105,0;;;;;;105,0;;;
29452414;COLEGIO METODO;2933307;Vitória da Conquista;29;BA;453,0;9,0;18,0;;;;462,0;;;
29279755;ESCOLA MUNICIPAL PROFESSORA ITA DAVID DE CASTRO;2933307;Vitória da Conquista;29;BA;208,0;2,0;;;;;210,0;;;
29398690;ESCOLA EDUCANDO PARA O FUTURO;2933307;Vitória da Conquista;29;BA;70,0;1,0;5,0;;;;71,0;;;
29279933;CENTRO EDUCACIONAL SANTA ROSA LTDA;2933307;Vitória da Conquista;29;BA;195,0;;161,0;;;;195,0;;;
29280567;ESCOLA MUNICIPAL PADRE LUIS SOARES PALMEIRA;2933307;Vitória da Conquista;29;BA;2,0;42,0;;;;44,0;44,0;;;
29279810;EE - COLEGIO ESTADUAL ANISIO TEIXEIRA;2933307;Vitória da Conquista;29;BA;155,0;13,0;;;;;168,0;;;
29280974;ESCOLA MUNICIPAL SAO DOMINGOS I;2933307;Vitória da Conquista;29;BA;1,0;14,0;;;;;15,0;;;
29278120;ESCOLA MUNICIPAL ARTHUR SEIXAS;2933307;Vitória da Conquista;29;BA;275,0;3,0;;;;;278,0;;;
29381355;ESCOLA CRIANCA ESPERANCA;2933307;Vitória da Conquista;29;BA;40,0;1,0;3,0;;;;41,0;;;
29279151;EE - COLEGIO ESTADUAL PADRE LUIZ SOARES PALMEIRA;2933307;Vitória da Conquista;29;BA;356,0;;2,0;;;;356,0;;;
29280583;ESCOLA MUNICIPAL VIRGILIO FERRAZ DE OLIVEIRA;2933307;Vitória da Conquista;29;BA;;61,0;;;;61,0;60,0;1,0;1,0;
29278570;ESCOLA MUNICIPAL GUSTAVO ALVES DA SILVA;2933307;Vitória da Conquista;29;BA;;17,0;;;;17,0;16,0;1,0;1,0;
29278899;ESCOLA MUNICIPAL JESUINO JOSE DE DEUS;2933307;Vitória da Conquista;29;BA;1,0;46,0;2,0;;;44,0;46,0;1,0;1,0;
29277728;EE - COLEGIO ESTADUAL ABDIAS MENEZES;2933307;Vitória da Conquista;29;BA;372,0;7,0;;;;;378,0;1,0;1,0;
29277809;EE - COLEGIO ESTADUAL JOSE SA NUNES;2933307;Vitória da Conquista;29;BA;159,0;14,0;1,0;;;1,0;172,0;1,0;1,0;
29280460;ESCOLA MUNICIPAL CORREDOR DO RIO PARDO;2933307;Vitória da Conquista;29;BA;;10,0;;;;10,0;8,0;2,0;2,0;
29278694;ESCOLA MUNICIPAL PROFESSORA LISETE PIMENTEL MARMORE;2933307;Vitória da Conquista;29;BA;574,0;4,0;;;;;576,0;2,0;2,0;
29281040;ESCOLA MUNICIPAL JOAQUIM MANOEL DE MACEDO;2933307;Vitória da Conquista;29;BA;;15,0;;;;15,0;13,0;2,0;2,0;
29281059;ESCOLA MUNICIPAL ALVARES DE AZEVEDO;2933307;Vitória da Conquista;29;BA;;36,0;1,0;;;;33,0;3,0;3,0;
29278457;ESCOLA MUNICIPAL DOM CLIMERIO DE ALMEIDA ANDRADE;2933307;Vitória da Conquista;29;BA;;19,0;;;;18,0;16,0;3,0;3,0;
29459729;COLEGIO JUVENCIO;2933307;Vitória da Conquista;29;BA;291,0;2,0;1,0;;;;290,0;3,0;3,0;
29280290;ESCOLA MUNICIPAL OTAVIANO SALGADO;2933307;Vitória da Conquista;29;BA;;16,0;;;;4,0;12,0;4,0;4,0;
29413443;EDUCANDARIO CASTRO ALVES;2933307;Vitória da Conquista;29;BA;295,0;7,0;23,0;;;;298,0;4,0;4,0;
29428629;ESCOLA MUNICIPAL ZELIA SALDANHA;2933307;Vitória da Conquista;29;BA;379,0;5,0;1,0;;;3,0;380,0;4,0;4,0;
29279380;ESCOLA MUNICIPAL IDALIA TORRES;2933307;Vitória da Conquista;29;BA;222,0;6,0;;;;5,0;223,0;5,0;5,0;
29281164;ESCOLA MUNICIPAL EUNAPIO MOREIRA DOS SANTOS;2933307;Vitória da Conquista;29;BA;;60,0;;;;;55,0;5,0;5,0;
29278953;ESCOLA MUNICIPAL PROFESSORA FIDELCINA CARVALHO SANTOS;2933307;Vitória da Conquista;29;BA;750,0;22,0;3,0;;;;766,0;6,0;6,0;
29280524;ESCOLA MUNICIPAL GENNY FERNANDES ROSA;2933307;Vitória da Conquista;29;BA;;21,0;;;;;15,0;6,0;6,0;
29281067;ESCOLA MUNICIPAL ARTHUR SALDANHA;2933307;Vitória da Conquista;29;BA;1,0;48,0;;;;;43,0;6,0;6,0;
29402880;CENTRO DE EDUCACAO INTEGRAL CRISTA;2933307;Vitória da Conquista;29;BA;463,0;9,0;13,0;;;;466,0;6,0;6,0;
29278392;ESCOLA MUNICIPAL FAZENDA ARAME;2933307;Vitória da Conquista;29;BA;;14,0;;;;;7,0;7,0;7,0;
29402810;ESCOLA MUNICIPAL SANTA RITA;2933307;Vitória da Conquista;29;BA;;20,0;;;;;13,0;7,0;7,0;
29280869;ESCOLA MUNICIPAL LEOPOLDO MIGUEZ;2933307;Vitória da Conquista;29;BA;;38,0;;;;;30,0;8,0;8,0;
29280249;ESCOLA MUNICIPAL JOSE DE ALENCAR;2933307;Vitória da Conquista;29;BA;;23,0;;;;17,0;15,0;8,0;8,0;
29280834;ESCOLA MUNICIPAL JOVELINO ALVES DE OLIVEIRA;2933307;Vitória da Conquista;29;BA;;9,0;;;;;;9,0;9,0;
29280826;ESCOLA MUNICIPAL JOAQUIM VIANA ANDRADE;2933307;Vitória da Conquista;29;BA;;9,0;;;;;;9,0;9,0;
29280435;ESCOLA MUNICIPAL AFONSO HOFFMAN;2933307;Vitória da Conquista;29;BA;2,0;76,0;;;;;68,0;10,0;10,0;
29279445;ESCOLA MUNICIPAL MARIA SANTANA;2933307;Vitória da Conquista;29;BA;346,0;2,0;;;;;338,0;10,0;10,0;
29278287;ESCOLA MUNICIPAL BEATRIZ HOFFMAN;2933307;Vitória da Conquista;29;BA;;13,0;;;;;2,0;11,0;11,0;
29278635;ESCOLA MUNICIPAL JORGE AMADO;2933307;Vitória da Conquista;29;BA;;25,0;;;;25,0;14,0;11,0;11,0;
29278538;ESCOLA MUNICIPAL FELIX PACHECO;2933307;Vitória da Conquista;29;BA;;77,0;;;;;66,0;11,0;11,0;
29462525;ESCOLA MUNICIPAL HUMBERTO DE CAMPOS;2933307;Vitória da Conquista;29;BA;;17,0;;;;;6,0;11,0;11,0;
29281156;ESCOLA MUNICIPAL EUCLIDES DANTAS;2933307;Vitória da Conquista;29;BA;1,0;34,0;;;;;24,0;11,0;11,0;
29280613;ESCOLA MUNICIPAL FAZENDA QUEIMADA;2933307;Vitória da Conquista;29;BA;1,0;60,0;;;;;49,0;12,0;12,0;
29278422;ESCOLA MUNICIPAL LAGOA DO ARROZ;2933307;Vitória da Conquista;29;BA;;29,0;;;;29,0;16,0;13,0;13,0;
29278813;ESCOLA MUNICIPAL ROBERT KENNEDY;2933307;Vitória da Conquista;29;BA;1,0;25,0;;;;;13,0;13,0;13,0;
29281199;ESCOLA MUNICIPAL VENCESLAU RIBEIRO DO PRADO;2933307;Vitória da Conquista;29;BA;2,0;39,0;;;;41,0;28,0;13,0;13,0;
29278830;ESCOLA MUNICIPAL SAO FRANCISCO DE ASSIS;2933307;Vitória da Conquista;29;BA;;51,0;;;;;38,0;13,0;13,0;
29280877;ESCOLA MUNICIPAL MARIA AMELIA RIBEIRO;2933307;Vitória da Conquista;29;BA;;15,0;;;;;;15,0;15,0;
29280486;ESCOLA MUNICIPAL FAZENDA LIXA;2933307;Vitória da Conquista;29;BA;;31,0;;;;;14,0;17,0;17,0;
29278856;ESCOLA MUNICIPAL TEOFILO LEMOS;2933307;Vitória da Conquista;29;BA;;31,0;;;;31,0;14,0;17,0;17,0;
29279461;ESCOLA MUNICIPAL NESTOR FONSECA;2933307;Vitória da Conquista;29;BA;;64,0;;;;63,0;47,0;17,0;17,0;
29409489;ESCOLA MUNICIPAL ALMERINTINA COSTA;2933307;Vitória da Conquista;29;BA;1,0;43,0;;;;;27,0;17,0;17,0;
29280400;ESCOLA MUNICIPAL PAU FERRO II;2933307;Vitória da Conquista;29;BA;;35,0;;;;;17,0;18,0;18,0;
29280800;ESCOLA MUNICIPAL JOAO GONCALVES DA COSTA;2933307;Vitória da Conquista;29;BA;;21,0;;;;;2,0;19,0;19,0;
29280044;ESCOLA MUNICIPAL SAO TOMAS DE AQUINO;2933307;Vitória da Conquista;29;BA;;34,0;;;;;13,0;21,0;21,0;
29637619;ESCOLA MUNICIPAL MILTON DE ALMEIDA SANTOS;2933307;Vitória da Conquista;29;BA;766,0;4,0;;;;;748,0;22,0;22,0;
29278724;ESCOLA MUNICIPAL MARIA CELIA FERRAZ;2933307;Vitória da Conquista;29;BA;234,0;2,0;;;;;208,0;28,0;28,0;
29281130;ESCOLA MUNICIPAL ALFREDO BRITO;2933307;Vitória da Conquista;29;BA;4,0;72,0;;;;71,0;48,0;28,0;28,0;
29279984;ESCOLA MUNICIPAL JUVENCIO ROCHA;2933307;Vitória da Conquista;29;BA;;60,0;;;;23,0;30,0;30,0;30,0;
29280320;ESCOLA MUNICIPAL SAO MATEUS;2933307;Vitória da Conquista;29;BA;1,0;35,0;;;;;6,0;30,0;30,0;
29280052;ESCOLA MUNICIPAL EULALIO LEITE;2933307;Vitória da Conquista;29;BA;;114,0;;;;;84,0;30,0;30,0;
29281075;ESCOLA MUNICIPAL BOA SORTE II;2933307;Vitória da Conquista;29;BA;2,0;32,0;;;;;2,0;32,0;32,0;
29482801;ESCOLA MUNICIPAL JOSE MOZART TANAJURA;2933307;Vitória da Conquista;29;BA;967,0;14,0;;;;;949,0;32,0;32,0;
29092515;ESCOLA MUNICIPAL MAXIMO ALVES DE JESUS;2908903;Coração de Maria;29;BA;;47,0;39,0;;;;1,0;46,0;46,0;
29387140;ESCOLA MUN PEDRO CORREIA DAMASCENO;2908903;Coração de Maria;29;BA;354,0;130,0;472,0;;;;348,0;136,0;136,0;
29092710;ESCOLA MUNICIPAL VILA DE ITACAVA;2908903;Coração de Maria;29;BA;;69,0;42,0;;;;;69,0;69,0;
29092086;COLEGIO MUNICIPAL MANOEL NOVAIS;2908903;Coração de Maria;29;BA;340,0;344,0;586,0;;;;339,0;345,0;345,0;
29417538;ESCOLA MUNCIPAL NEUSA MARIA SOUZA DOS SANTOS;2908903;Coração de Maria;29;BA;103,0;251,0;159,0;;;;92,0;262,0;262,0;
29092140;ESCOLA CENTRO SOCIAL DE PEDRAS;2908903;Coração de Maria;29;BA;;259,0;253,0;;;;1,0;258,0;258,0;
29344298;ESCOLA MUNICIPAL PEDRO PEREIRA BORGES;2908903;Coração de Maria;29;BA;3,0;48,0;50,0;;;;;51,0;51,0;
29092183;ESCOLA DE 1 GRAU ANTONIO COSTA FERREIRA;2908903;Coração de Maria;29;BA;;71,0;65,0;;;;1,0;70,0;70,0;
29092124;ESC CASTRO ALVES;2908903;Coração de Maria;29;BA;1,0;41,0;25,0;;;;;42,0;42,0;
29387531;ESCOLINHA BASILIO SILVA;2908903;Coração de Maria;29;BA;141,0;43,0;12,0;;;;143,0;41,0;41,0;
29092655;ESCOLA DAVID MENDES PEREIRA;2908903;Coração de Maria;29;BA;9,0;611,0;221,0;;;1,0;24,0;596,0;596,0;
29092647;ESCOLA SAO FRANCISCO DE ASSIS;2908903;Coração de Maria;29;BA;;64,0;24,0;;;;;64,0;64,0;
29092493;ESCOLA MUNICIPAL HERMANDO TELES;2908903;Coração de Maria;29;BA;1,0;38,0;37,0;;;1,0;3,0;36,0;36,0;
29092272;ESCOLA MUNICIPAL PADRE JOSE DE ANCHIETA;2908903;Coração de Maria;29;BA;2,0;49,0;21,0;;;;;51,0;51,0;
29431336;COLEGIO SAGRADO CORACAO DE MARIA;2908903;Coração de Maria;29;BA;70,0;10,0;79,0;;;;80,0;;;
29474981;CENTRO INFANTIL VOVO CRISTINA;2908903;Coração de Maria;29;BA;18,0;3,0;13,0;;;;21,0;;;
29092370;ESCOLA SAGRADO CORACAO DE JESUS;2908903;Coração de Maria;29;BA;161,0;17,0;175,0;;;;177,0;1,0;1,0;
29092639;ESCOLA MUNICIPAL SAO COSME;2908903;Coração de Maria;29;BA;;2,0;2,0;;;;;2,0;2,0;
29092523;ESCOLA MUNICIPAL SAO JOAO;2908903;Coração de Maria;29;BA;;9,0;9,0;;;;;9,0;9,0;
29092574;ESCOLA POLLYANNA;2908903;Coração de Maria;29;BA;82,0;45,0;;;;;116,0;11,0;11,0;
29092167;ESCOLA MUNICIPAL COSTA E SILVA;2908903;Coração de Maria;29;BA;;12,0;10,0;;;;;12,0;12,0;
29092701;ESCOLA MUNICIPAL SAO JOSE;2908903;Coração de Maria;29;BA;;21,0;7,0;;;;1,0;20,0;20,0;
29411203;ESCOLA MUNICIPAL TIA FIA;2908903;Coração de Maria;29;BA;2,0;18,0;2,0;;;;;20,0;20,0;
